Nearest Neighbors,Linear SVM,RBF SVM,Decision Tree,Random Forest,AdaBoost,Naive Bays,Linear Discriminant Analysis,Quadratic Discriminant Analysis,combination
0.5042735042735043,0.49572649572649574,0.5213675213675214,0.5042735042735043,0.5641025641025641,0.5641025641025641,0.5598290598290598,0.5470085470085471,0.5,USD_JPY EUR_JPY TOPIX treasury10 SMA
0.5384615384615384,0.5042735042735043,0.5341880341880342,0.5042735042735043,0.5811965811965812,0.5598290598290598,0.5470085470085471,0.5299145299145299,0.4700854700854701,USD_JPY EUR_JPY TOPIX treasury10 BB
0.5085470085470085,0.45726495726495725,0.5,0.5042735042735043,0.5256410256410257,0.5683760683760684,0.4700854700854701,0.48717948717948717,0.48717948717948717,USD_JPY EUR_JPY TOPIX treasury10 RSI
0.5358649789029536,0.5147679324894515,0.540084388185654,0.47257383966244726,0.5021097046413502,0.5611814345991561,0.5443037974683544,0.5147679324894515,0.47257383966244726,USD_JPY EUR_JPY TOPIX SMA BB
0.5189873417721519,0.4641350210970464,0.5358649789029536,0.47257383966244726,0.540084388185654,0.5611814345991561,0.48523206751054854,0.5189873417721519,0.5063291139240507,USD_JPY EUR_JPY TOPIX SMA RSI
0.5189873417721519,0.4641350210970464,0.5063291139240507,0.5189873417721519,0.4810126582278481,0.5569620253164557,0.4978902953586498,0.48523206751054854,0.5358649789029536,USD_JPY EUR_JPY TOPIX BB RSI
0.522633744855967,0.49382716049382713,0.5061728395061729,0.48148148148148145,0.5473251028806584,0.5267489711934157,0.49382716049382713,0.49794238683127573,0.5185185185185185,USD_JPY EUR_JPY DOW30 NASDAQ treasury10
0.51440329218107,0.4773662551440329,0.51440329218107,0.4773662551440329,0.5102880658436214,0.4732510288065844,0.49382716049382713,0.4691358024691358,0.5020576131687243,USD_JPY EUR_JPY DOW30 NASDAQ SMA
0.48148148148148145,0.4732510288065844,0.4897119341563786,0.5267489711934157,0.5061728395061729,0.49382716049382713,0.5185185185185185,0.4773662551440329,0.5390946502057613,USD_JPY EUR_JPY DOW30 NASDAQ BB
0.5061728395061729,0.4403292181069959,0.5020576131687243,0.5267489711934157,0.4732510288065844,0.49382716049382713,0.4403292181069959,0.45267489711934156,0.5267489711934157,USD_JPY EUR_JPY DOW30 NASDAQ RSI
0.4897119341563786,0.5102880658436214,0.4732510288065844,0.51440329218107,0.5185185185185185,0.5349794238683128,0.49794238683127573,0.5390946502057613,0.4773662551440329,USD_JPY EUR_JPY DOW30 treasury10 SMA
0.4732510288065844,0.51440329218107,0.4732510288065844,0.5020576131687243,0.49382716049382713,0.5102880658436214,0.5349794238683128,0.551440329218107,0.448559670781893,USD_JPY EUR_JPY DOW30 treasury10 BB
0.5473251028806584,0.43621399176954734,0.5390946502057613,0.5020576131687243,0.5390946502057613,0.48148148148148145,0.45267489711934156,0.5020576131687243,0.4691358024691358,USD_JPY EUR_JPY DOW30 treasury10 RSI
0.49794238683127573,0.4732510288065844,0.4732510288065844,0.5020576131687243,0.5102880658436214,0.51440329218107,0.5020576131687243,0.51440329218107,0.48148148148148145,USD_JPY EUR_JPY DOW30 SMA BB
0.4567901234567901,0.46502057613168724,0.46502057613168724,0.5020576131687243,0.51440329218107,0.5061728395061729,0.4444444444444444,0.49794238683127573,0.5061728395061729,USD_JPY EUR_JPY DOW30 SMA RSI
0.5267489711934157,0.4609053497942387,0.48559670781893005,0.5308641975308642,0.49382716049382713,0.49382716049382713,0.45267489711934156,0.5020576131687243,0.49794238683127573,USD_JPY EUR_JPY DOW30 BB RSI
0.5432098765432098,0.48148148148148145,0.5308641975308642,0.51440329218107,0.5020576131687243,0.5061728395061729,0.5267489711934157,0.51440329218107,0.522633744855967,USD_JPY EUR_JPY NASDAQ treasury10 SMA
0.5349794238683128,0.49794238683127573,0.522633744855967,0.5267489711934157,0.5390946502057613,0.49794238683127573,0.5432098765432098,0.5349794238683128,0.48148148148148145,USD_JPY EUR_JPY NASDAQ treasury10 BB
0.5102880658436214,0.45267489711934156,0.5473251028806584,0.5267489711934157,0.5185185185185185,0.4732510288065844,0.43621399176954734,0.49794238683127573,0.49794238683127573,USD_JPY EUR_JPY NASDAQ treasury10 RSI
0.5102880658436214,0.48559670781893005,0.522633744855967,0.49794238683127573,0.4567901234567901,0.46502057613168724,0.5061728395061729,0.5020576131687243,0.48148148148148145,USD_JPY EUR_JPY NASDAQ SMA BB
0.48559670781893005,0.448559670781893,0.522633744855967,0.49794238683127573,0.49382716049382713,0.46502057613168724,0.4567901234567901,0.4773662551440329,0.522633744855967,USD_JPY EUR_JPY NASDAQ SMA RSI
0.5102880658436214,0.4732510288065844,0.5061728395061729,0.5390946502057613,0.5102880658436214,0.48559670781893005,0.448559670781893,0.4691358024691358,0.49382716049382713,USD_JPY EUR_JPY NASDAQ BB RSI
0.5080645161290323,0.49193548387096775,0.5201612903225806,0.5282258064516129,0.532258064516129,0.5483870967741935,0.5120967741935484,0.5403225806451613,0.4798387096774194,USD_JPY EUR_JPY treasury10 SMA BB
0.4435483870967742,0.4314516129032258,0.49193548387096775,0.5282258064516129,0.4879032258064516,0.5362903225806451,0.4475806451612903,0.5,0.4475806451612903,USD_JPY EUR_JPY treasury10 SMA RSI
0.4879032258064516,0.4314516129032258,0.5,0.5282258064516129,0.5,0.5282258064516129,0.4596774193548387,0.5,0.4798387096774194,USD_JPY EUR_JPY treasury10 BB RSI
0.450199203187251,0.46215139442231074,0.49800796812749004,0.49800796812749004,0.5976095617529881,0.5179282868525896,0.4701195219123506,0.50199203187251,0.4900398406374502,USD_JPY EUR_JPY SMA BB RSI
0.5021834061135371,0.5065502183406113,0.47161572052401746,0.519650655021834,0.5021834061135371,0.5458515283842795,0.537117903930131,0.5240174672489083,0.49344978165938863,USD_JPY EUR_USD nikkei TOPIX DOW30
0.48034934497816595,0.5065502183406113,0.4847161572052402,0.5021834061135371,0.5327510917030568,0.519650655021834,0.537117903930131,0.5021834061135371,0.537117903930131,USD_JPY EUR_USD nikkei TOPIX NASDAQ
0.594017094017094,0.5341880341880342,0.5384615384615384,0.47863247863247865,0.5128205128205128,0.5598290598290598,0.5769230769230769,0.5341880341880342,0.41452991452991456,USD_JPY EUR_USD nikkei TOPIX treasury10
0.5527426160337553,0.540084388185654,0.5358649789029536,0.5569620253164557,0.5485232067510548,0.5443037974683544,0.5316455696202531,0.48945147679324896,0.4936708860759494,USD_JPY EUR_USD nikkei TOPIX SMA
0.5358649789029536,0.510548523206751,0.5316455696202531,0.5569620253164557,0.510548523206751,0.5611814345991561,0.5274261603375527,0.46835443037974683,0.47257383966244726,USD_JPY EUR_USD nikkei TOPIX BB
0.510548523206751,0.45569620253164556,0.5147679324894515,0.5569620253164557,0.5316455696202531,0.5611814345991561,0.4978902953586498,0.48523206751054854,0.4810126582278481,USD_JPY EUR_USD nikkei TOPIX RSI
0.5152838427947598,0.462882096069869,0.4672489082969432,0.5633187772925764,0.5458515283842795,0.49344978165938863,0.4978165938864629,0.462882096069869,0.4847161572052402,USD_JPY EUR_USD nikkei DOW30 NASDAQ
0.4847161572052402,0.5283842794759825,0.47161572052401746,0.5502183406113537,0.5065502183406113,0.5065502183406113,0.519650655021834,0.5502183406113537,0.4585152838427948,USD_JPY EUR_USD nikkei DOW30 treasury10
0.5109170305676856,0.5109170305676856,0.4890829694323144,0.5458515283842795,0.5240174672489083,0.4890829694323144,0.5414847161572053,0.5065502183406113,0.5283842794759825,USD_JPY EUR_USD nikkei DOW30 SMA
0.4672489082969432,0.519650655021834,0.45414847161572053,0.5502183406113537,0.49344978165938863,0.5021834061135371,0.5633187772925764,0.4890829694323144,0.45414847161572053,USD_JPY EUR_USD nikkei DOW30 BB
0.5065502183406113,0.4585152838427948,0.48034934497816595,0.5502183406113537,0.47161572052401746,0.5021834061135371,0.5240174672489083,0.4759825327510917,0.5065502183406113,USD_JPY EUR_USD nikkei DOW30 RSI
0.5545851528384279,0.519650655021834,0.4847161572052402,0.5589519650655022,0.48034934497816595,0.49344978165938863,0.5327510917030568,0.5589519650655022,0.4890829694323144,USD_JPY EUR_USD nikkei NASDAQ treasury10
0.4759825327510917,0.4978165938864629,0.5021834061135371,0.5502183406113537,0.5327510917030568,0.5152838427947598,0.5589519650655022,0.5327510917030568,0.5283842794759825,USD_JPY EUR_USD nikkei NASDAQ SMA
0.4759825327510917,0.5152838427947598,0.4847161572052402,0.5502183406113537,0.5283842794759825,0.48034934497816595,0.5545851528384279,0.5327510917030568,0.4585152838427948,USD_JPY EUR_USD nikkei NASDAQ BB
0.4847161572052402,0.462882096069869,0.5240174672489083,0.5502183406113537,0.4847161572052402,0.48034934497816595,0.519650655021834,0.48034934497816595,0.49344978165938863,USD_JPY EUR_USD nikkei NASDAQ RSI
0.5512820512820513,0.5427350427350427,0.5555555555555556,0.4700854700854701,0.5042735042735043,0.5341880341880342,0.5897435897435898,0.5384615384615384,0.47863247863247865,USD_JPY EUR_USD nikkei treasury10 SMA
0.5341880341880342,0.5213675213675214,0.5299145299145299,0.4700854700854701,0.5384615384615384,0.5427350427350427,0.5769230769230769,0.5085470085470085,0.4700854700854701,USD_JPY EUR_USD nikkei treasury10 BB
0.5427350427350427,0.47863247863247865,0.5256410256410257,0.4700854700854701,0.5384615384615384,0.5213675213675214,0.48717948717948717,0.5042735042735043,0.5384615384615384,USD_JPY EUR_USD nikkei treasury10 RSI
0.5274261603375527,0.5232067510548524,0.5274261603375527,0.5443037974683544,0.569620253164557,0.5738396624472574,0.5274261603375527,0.510548523206751,0.47257383966244726,USD_JPY EUR_USD nikkei SMA BB
0.4978902953586498,0.45147679324894513,0.5316455696202531,0.5443037974683544,0.4978902953586498,0.5738396624472574,0.5021097046413502,0.5021097046413502,0.5063291139240507,USD_JPY EUR_USD nikkei SMA RSI
0.510548523206751,0.45569620253164556,0.5063291139240507,0.5443037974683544,0.5569620253164557,0.5527426160337553,0.5063291139240507,0.5063291139240507,0.5232067510548524,USD_JPY EUR_USD nikkei BB RSI
0.519650655021834,0.48034934497816595,0.4585152838427948,0.5327510917030568,0.48034934497816595,0.5589519650655022,0.5283842794759825,0.4672489082969432,0.5240174672489083,USD_JPY EUR_USD TOPIX DOW30 NASDAQ
0.5283842794759825,0.5502183406113537,0.4847161572052402,0.5240174672489083,0.5502183406113537,0.5633187772925764,0.519650655021834,0.5633187772925764,0.5065502183406113,USD_JPY EUR_USD TOPIX DOW30 treasury10
0.5283842794759825,0.5109170305676856,0.4759825327510917,0.5152838427947598,0.5458515283842795,0.5109170305676856,0.5676855895196506,0.519650655021834,0.4497816593886463,USD_JPY EUR_USD TOPIX DOW30 SMA
0.519650655021834,0.519650655021834,0.462882096069869,0.519650655021834,0.5065502183406113,0.5589519650655022,0.5502183406113537,0.5152838427947598,0.4890829694323144,USD_JPY EUR_USD TOPIX DOW30 BB
0.5109170305676856,0.4847161572052402,0.4847161572052402,0.519650655021834,0.5065502183406113,0.5589519650655022,0.4847161572052402,0.5109170305676856,0.49344978165938863,USD_JPY EUR_USD TOPIX DOW30 RSI
0.5109170305676856,0.5414847161572053,0.48034934497816595,0.519650655021834,0.49344978165938863,0.5327510917030568,0.5283842794759825,0.5545851528384279,0.5109170305676856,USD_JPY EUR_USD TOPIX NASDAQ treasury10
0.5152838427947598,0.5414847161572053,0.4759825327510917,0.5109170305676856,0.49344978165938863,0.5065502183406113,0.5851528384279476,0.5414847161572053,0.4759825327510917,USD_JPY EUR_USD TOPIX NASDAQ SMA
0.4847161572052402,0.5109170305676856,0.47161572052401746,0.5109170305676856,0.5021834061135371,0.49344978165938863,0.5938864628820961,0.5283842794759825,0.4672489082969432,USD_JPY EUR_USD TOPIX NASDAQ BB
0.5240174672489083,0.4890829694323144,0.4759825327510917,0.5152838427947598,0.5021834061135371,0.49344978165938863,0.4759825327510917,0.5240174672489083,0.45414847161572053,USD_JPY EUR_USD TOPIX NASDAQ RSI
0.5256410256410257,0.5299145299145299,0.5170940170940171,0.47863247863247865,0.49572649572649574,0.5384615384615384,0.5512820512820513,0.5256410256410257,0.5042735042735043,USD_JPY EUR_USD TOPIX treasury10 SMA
0.5085470085470085,0.5256410256410257,0.5170940170940171,0.47863247863247865,0.5555555555555556,0.5384615384615384,0.5641025641025641,0.49572649572649574,0.4700854700854701,USD_JPY EUR_USD TOPIX treasury10 BB
0.5042735042735043,0.49145299145299143,0.4829059829059829,0.47863247863247865,0.5213675213675214,0.5384615384615384,0.48717948717948717,0.5085470085470085,0.49572649572649574,USD_JPY EUR_USD TOPIX treasury10 RSI
0.4978902953586498,0.5232067510548524,0.48945147679324896,0.4810126582278481,0.48945147679324896,0.5611814345991561,0.5316455696202531,0.4810126582278481,0.47257383966244726,USD_JPY EUR_USD TOPIX SMA BB
0.48523206751054854,0.47257383966244726,0.5063291139240507,0.4767932489451477,0.5443037974683544,0.5611814345991561,0.4810126582278481,0.4978902953586498,0.5485232067510548,USD_JPY EUR_USD TOPIX SMA RSI
0.4767932489451477,0.48945147679324896,0.48523206751054854,0.4810126582278481,0.5021097046413502,0.5443037974683544,0.4978902953586498,0.46835443037974683,0.459915611814346,USD_JPY EUR_USD TOPIX BB RSI
0.5102880658436214,0.5020576131687243,0.49794238683127573,0.5102880658436214,0.5473251028806584,0.5679012345679012,0.5267489711934157,0.4773662551440329,0.5020576131687243,USD_JPY EUR_USD DOW30 NASDAQ treasury10
0.4773662551440329,0.46502057613168724,0.49382716049382713,0.5185185185185185,0.5061728395061729,0.5102880658436214,0.51440329218107,0.4691358024691358,0.51440329218107,USD_JPY EUR_USD DOW30 NASDAQ SMA
0.51440329218107,0.4609053497942387,0.4897119341563786,0.5185185185185185,0.4691358024691358,0.5349794238683128,0.5308641975308642,0.4609053497942387,0.5061728395061729,USD_JPY EUR_USD DOW30 NASDAQ BB
0.4773662551440329,0.4567901234567901,0.5061728395061729,0.5185185185185185,0.49382716049382713,0.5349794238683128,0.4567901234567901,0.46502057613168724,0.5102880658436214,USD_JPY EUR_USD DOW30 NASDAQ RSI
0.5473251028806584,0.51440329218107,0.4609053497942387,0.5102880658436214,0.46502057613168724,0.5102880658436214,0.5102880658436214,0.5185185185185185,0.49794238683127573,USD_JPY EUR_USD DOW30 treasury10 SMA
0.4567901234567901,0.5102880658436214,0.45267489711934156,0.5102880658436214,0.5102880658436214,0.5802469135802469,0.551440329218107,0.5390946502057613,0.4609053497942387,USD_JPY EUR_USD DOW30 treasury10 BB
0.4773662551440329,0.4567901234567901,0.5020576131687243,0.5061728395061729,0.5555555555555556,0.5802469135802469,0.4609053497942387,0.46502057613168724,0.448559670781893,USD_JPY EUR_USD DOW30 treasury10 RSI
0.4567901234567901,0.48148148148148145,0.4897119341563786,0.522633744855967,0.5020576131687243,0.551440329218107,0.522633744855967,0.5061728395061729,0.48148148148148145,USD_JPY EUR_USD DOW30 SMA BB
0.4732510288065844,0.4567901234567901,0.4897119341563786,0.522633744855967,0.5061728395061729,0.5349794238683128,0.43621399176954734,0.48148148148148145,0.5390946502057613,USD_JPY EUR_USD DOW30 SMA RSI
0.48559670781893005,0.4691358024691358,0.4897119341563786,0.522633744855967,0.5185185185185185,0.5349794238683128,0.448559670781893,0.48559670781893005,0.4773662551440329,USD_JPY EUR_USD DOW30 BB RSI
0.5308641975308642,0.48559670781893005,0.522633744855967,0.522633744855967,0.522633744855967,0.5349794238683128,0.5720164609053497,0.51440329218107,0.46502057613168724,USD_JPY EUR_USD NASDAQ treasury10 SMA
0.5185185185185185,0.51440329218107,0.5020576131687243,0.522633744855967,0.5349794238683128,0.5349794238683128,0.551440329218107,0.5185185185185185,0.48148148148148145,USD_JPY EUR_USD NASDAQ treasury10 BB
0.5185185185185185,0.46502057613168724,0.5102880658436214,0.522633744855967,0.4897119341563786,0.5349794238683128,0.4567901234567901,0.4773662551440329,0.5102880658436214,USD_JPY EUR_USD NASDAQ treasury10 RSI
0.4732510288065844,0.49382716049382713,0.5102880658436214,0.5267489711934157,0.4567901234567901,0.48559670781893005,0.5102880658436214,0.48559670781893005,0.48148148148148145,USD_JPY EUR_USD NASDAQ SMA BB
0.4773662551440329,0.448559670781893,0.49382716049382713,0.5267489711934157,0.5102880658436214,0.48559670781893005,0.4691358024691358,0.448559670781893,0.522633744855967,USD_JPY EUR_USD NASDAQ SMA RSI
0.51440329218107,0.4567901234567901,0.5349794238683128,0.5432098765432098,0.48148148148148145,0.4567901234567901,0.4732510288065844,0.4691358024691358,0.4691358024691358,USD_JPY EUR_USD NASDAQ BB RSI
0.5040322580645161,0.5080645161290323,0.4959677419354839,0.5241935483870968,0.5241935483870968,0.5040322580645161,0.532258064516129,0.5241935483870968,0.4798387096774194,USD_JPY EUR_USD treasury10 SMA BB
0.5161290322580645,0.4475806451612903,0.5161290322580645,0.5241935483870968,0.5887096774193549,0.5120967741935484,0.46774193548387094,0.4637096774193548,0.4596774193548387,USD_JPY EUR_USD treasury10 SMA RSI
0.4959677419354839,0.4475806451612903,0.4959677419354839,0.5241935483870968,0.49193548387096775,0.5,0.4717741935483871,0.4838709677419355,0.4596774193548387,USD_JPY EUR_USD treasury10 BB RSI
0.5258964143426295,0.47410358565737054,0.545816733067729,0.5338645418326693,0.5378486055776892,0.46613545816733065,0.47808764940239046,0.450199203187251,0.50199203187251,USD_JPY EUR_USD SMA BB RSI
0.5589519650655022,0.4890829694323144,0.49344978165938863,0.5327510917030568,0.5327510917030568,0.5152838427947598,0.519650655021834,0.4890829694323144,0.519650655021834,USD_JPY nikkei TOPIX DOW30 NASDAQ
0.5633187772925764,0.49344978165938863,0.4890829694323144,0.537117903930131,0.5152838427947598,0.5109170305676856,0.5414847161572053,0.5414847161572053,0.48034934497816595,USD_JPY nikkei TOPIX DOW30 treasury10
0.5545851528384279,0.5021834061135371,0.5021834061135371,0.5327510917030568,0.5327510917030568,0.5240174672489083,0.537117903930131,0.5065502183406113,0.4890829694323144,USD_JPY nikkei TOPIX DOW30 SMA
0.5807860262008734,0.48034934497816595,0.4759825327510917,0.5327510917030568,0.5021834061135371,0.5021834061135371,0.5676855895196506,0.48034934497816595,0.462882096069869,USD_JPY nikkei TOPIX DOW30 BB
0.5502183406113537,0.4410480349344978,0.48034934497816595,0.5327510917030568,0.5109170305676856,0.5021834061135371,0.47161572052401746,0.44541484716157204,0.5109170305676856,USD_JPY nikkei TOPIX DOW30 RSI
